timestamp,coin_id,name,symbol,source,price_usd,volume_24h,price_change_24h,recommendation,coingecko_url
2026-09-20T08:24:30.847584,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T08:24:45.327832,whitecoin,Whitecoin,xwc,Recently Added,0.01025281,825639,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T08:45:18.661030,memecore,MemeCore,m,Top gainer,1.66,4037301.0,28.48021,DO NOTHING,https://www.coingecko.com/en/coins/memecore
2026-09-20T08:46:30.613509,blockstack,Stacks,stx,Top gainer,0.320687,56787890.0,14.0165,DO NOTHING,https://www.coingecko.com/en/coins/blockstack
2026-09-20T08:46:45.058992,namecoin,Namecoin,nmc,Recently Added,1.089,1493.26,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T09:25:16.327899,memecore,MemeCore,m,Top gainer,1.68,3822709.0,30.44813,DO NOTHING,https://www.coingecko.com/en/coins/memecore
2026-09-20T09:26:42.427615,namecoin,Namecoin,nmc,Recently Added,1.088,1260.46,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T09:26:56.806067,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T09:27:11.065629,whitecoin,Whitecoin,xwc,Recently Added,0.01031902,823335,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T09:48:03.787676,memecore,MemeCore,m,Top gainer,1.55,4140351.0,20.369,DO NOTHING,https://www.coingecko.com/en/coins/memecore
2026-09-20T09:48:17.877274,akedo,Akedo,ake,Top gainer,0.071644,138013393.0,18.26317,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-20T09:49:47.197832,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T09:50:02.174510,whitecoin,Whitecoin,xwc,Recently Added,0.01030832,821167,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T10:28:30.575956,blockstack,Stacks,stx,Top gainer,0.317916,57707750.0,10.16569,DO NOTHING,https://www.coingecko.com/en/coins/blockstack
2026-09-20T10:28:45.345782,namecoin,Namecoin,nmc,Recently Added,1.088,1247.88,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T10:51:34.062639,blockstack,Stacks,stx,Top gainer,0.319489,73237372.0,10.10719,DO NOTHING,https://www.coingecko.com/en/coins/blockstack
2026-09-20T10:51:48.432449,namecoin,Namecoin,nmc,Recently Added,1.089,1251.29,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T10:52:02.775397,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T11:31:28.541672,ethena,Ethena,ena,Top gainer,0.206404,899846258.0,8.64201,DO NOTHING,https://www.coingecko.com/en/coins/ethena
2026-09-20T11:31:42.701066,namecoin,Namecoin,nmc,Recently Added,1.089,1221.21,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T11:52:51.841425,akedo,Akedo,ake,Top gainer,0.097126,200966473.0,57.58123,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-20T11:53:06.117577,avalanche-2,Avalanche,avax,Top gainer,9.84,1151807625.0,9.7486,DO NOTHING,https://www.coingecko.com/en/coins/avalanche-2
2026-09-20T11:54:36.524007,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T11:54:50.857816,whitecoin,Whitecoin,xwc,Recently Added,0.01033378,823348,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T12:33:14.238668,akedo,Akedo,ake,Top gainer,0.116741,246891287.0,95.85243,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-20T12:34:28.689851,namecoin,Namecoin,nmc,Recently Added,1.088,1230.28,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T12:34:43.004275,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T12:55:10.024394,akedo,Akedo,ake,Top gainer,0.095056,217945038.0,43.32646,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-20T12:56:36.578976,namecoin,Namecoin,nmc,Recently Added,1.088,1230.09,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T12:56:51.061078,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T12:57:05.484534,whitecoin,Whitecoin,xwc,Recently Added,0.01027927,825464,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T13:35:32.400897,bitway,Bitway,btw,Top gainer,0.728842,16503035.0,15.89394,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T13:36:58.631017,namecoin,Namecoin,nmc,Recently Added,1.088,1229.79,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T13:37:13.019822,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T13:37:27.318687,whitecoin,Whitecoin,xwc,Recently Added,0.01024373,802795,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T13:57:36.598512,bitway,Bitway,btw,Top gainer,0.720205,15828082.0,16.96798,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T13:58:50.887336,namecoin,Namecoin,nmc,Recently Added,1.089,1232.15,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T13:59:05.225494,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T13:59:19.594523,whitecoin,Whitecoin,xwc,Recently Added,0.01028097,794376,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T14:37:46.661995,bitway,Bitway,btw,Top gainer,0.73624,16622331.0,28.35685,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T14:39:01.530030,namecoin,Namecoin,nmc,Recently Added,1.088,1230.58,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T14:39:15.814719,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T14:39:30.326000,whitecoin,Whitecoin,xwc,Recently Added,0.01019304,767295,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T14:59:38.818433,bitway,Bitway,btw,Top gainer,0.723233,16282934.0,25.2371,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T15:01:20.762913,namecoin,Namecoin,nmc,Recently Added,1.088,1230.82,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T15:01:35.345018,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T15:40:00.558478,bitway,Bitway,btw,Top gainer,0.717699,16976559.0,26.57176,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T15:40:15.142851,memecore,MemeCore,m,Top gainer,1.52,3844142.0,17.72594,DO NOTHING,https://www.coingecko.com/en/coins/memecore
2026-09-20T15:41:41.989755,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T15:41:56.268536,whitecoin,Whitecoin,xwc,Recently Added,0.01017961,742280,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T16:02:37.013903,memecore,MemeCore,m,Top gainer,1.55,4205619.0,19.54693,DO NOTHING,https://www.coingecko.com/en/coins/memecore
2026-09-20T16:03:51.530537,namecoin,Namecoin,nmc,Recently Added,1.089,1236.09,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T16:04:06.014257,primecoin,Primecoin,xpm,Recently Added,0.03409051,1.031,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T16:04:20.544629,whitecoin,Whitecoin,xwc,Recently Added,0.01034303,754392,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T16:42:15.694441,bitway,Bitway,btw,Top gainer,0.718898,18079095.0,25.40644,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T16:43:30.549034,namecoin,Namecoin,nmc,Recently Added,1.09,1236.66,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T16:43:44.863039,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T16:44:11.270906,whitecoin,Whitecoin,xwc,Recently Added,0.01032744,779265,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T17:04:40.277897,bitway,Bitway,btw,Top gainer,0.725789,19676927.0,27.60768,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T17:06:22.853531,namecoin,Namecoin,nmc,Recently Added,1.089,1230.01,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T17:06:37.115167,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T17:44:30.430254,bitway,Bitway,btw,Top gainer,0.725002,20137759.0,26.53862,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T17:46:12.425094,namecoin,Namecoin,nmc,Recently Added,1.084,1259.84,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T17:46:26.888225,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T18:07:38.911303,bitway,Bitway,btw,Top gainer,0.719508,20059902.0,20.59878,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T18:09:05.274828,namecoin,Namecoin,nmc,Recently Added,1.085,904.88,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T18:09:19.538226,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T18:47:16.121424,bitway,Bitway,btw,Top gainer,0.719749,20038029.0,24.12897,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T18:48:30.570311,namecoin,Namecoin,nmc,Recently Added,1.091,876.12,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T18:48:44.945002,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T19:10:19.667561,bitway,Bitway,btw,Top gainer,0.714373,19626341.0,22.41683,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T19:13:00.669984,whitecoin,Whitecoin,xwc,Recently Added,0.01084587,796216,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T19:49:34.181970,bitway,Bitway,btw,Top gainer,0.724871,19993810.0,26.97438,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T19:51:16.214555,namecoin,Namecoin,nmc,Recently Added,1.084,950.53,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T19:51:30.783371,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T20:14:32.158237,avalanche-2,Avalanche,avax,Top gainer,11.09,1586297098.0,13.8573,DO NOTHING,https://www.coingecko.com/en/coins/avalanche-2
2026-09-20T20:14:46.674440,namecoin,Namecoin,nmc,Recently Added,1.088,955.8,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T20:52:20.180766,bitway,Bitway,btw,Top gainer,0.738294,21058090.0,28.41465,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T20:53:51.607066,namecoin,Namecoin,nmc,Recently Added,1.083,953.25,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T20:54:05.980745,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T21:16:18.178950,bitway,Bitway,btw,Top gainer,0.736915,20907771.0,28.56827,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T21:17:32.333927,namecoin,Namecoin,nmc,Recently Added,1.08,949.75,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T21:17:46.607500,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T21:54:55.391667,bitway,Bitway,btw,Top gainer,0.741231,20475808.0,20.85933,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T21:56:21.896902,namecoin,Namecoin,nmc,Recently Added,1.08,949.97,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T21:56:36.259928,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T22:18:11.337049,bitway,Bitway,btw,Top gainer,0.742074,20912425.0,25.03417,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T22:20:23.655461,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-20T22:20:38.201884,whitecoin,Whitecoin,xwc,Recently Added,0.0109365,799743,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-20T23:20:57.766414,bitway,Bitway,btw,Top gainer,0.756669,21305917.0,29.1172,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-20T23:22:12.486035,namecoin,Namecoin,nmc,Recently Added,1.079,948.72,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-20T23:22:26.854099,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T00:23:28.213153,bitway,Bitway,btw,Top gainer,0.757192,20460972.0,27.50979,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T00:24:43.146254,namecoin,Namecoin,nmc,Recently Added,1.08,949.15,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T00:24:57.594687,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T00:25:11.970852,whitecoin,Whitecoin,xwc,Recently Added,0.01085985,812085,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T01:25:42.338872,bitway,Bitway,btw,Top gainer,0.747863,21686332.0,27.98006,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T01:26:57.378608,namecoin,Namecoin,nmc,Recently Added,1.08,937.33,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T01:27:11.605997,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T01:27:25.931307,whitecoin,Whitecoin,xwc,Recently Added,0.01100122,796844,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T02:27:45.204643,bitway,Bitway,btw,Top gainer,0.744212,21377778.0,25.99491,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T02:29:15.243289,namecoin,Namecoin,nmc,Recently Added,1.082,938.99,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T02:29:29.727099,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T03:31:31.000286,near,NEAR Protocol,near,Top gainer,4.19,1885259192.0,17.5305,DO NOTHING,https://www.coingecko.com/en/coins/near
2026-09-21T03:31:45.294089,namecoin,Namecoin,nmc,Recently Added,1.083,936.04,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T04:33:15.955371,bitway,Bitway,btw,Top gainer,0.75363,22274237.0,25.13784,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T04:34:45.922741,namecoin,Namecoin,nmc,Recently Added,1.081,932.57,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T04:35:00.309531,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T05:36:12.721488,venice-token,Venice Token,vvv,Top gainer,32.63,115996834.0,23.2439,DO NOTHING,https://www.coingecko.com/en/coins/venice-token
2026-09-21T05:36:27.022326,bitway,Bitway,btw,Top gainer,0.744453,21745790.0,22.62378,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T05:37:41.232665,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T05:37:55.497960,whitecoin,Whitecoin,xwc,Recently Added,0.01136352,768570,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T06:38:26.571263,near,NEAR Protocol,near,Top gainer,4.4,2155444257.0,26.65054,DO NOTHING,https://www.coingecko.com/en/coins/near
2026-09-21T06:39:56.243038,namecoin,Namecoin,nmc,Recently Added,1.083,846.79,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T06:40:10.581921,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T06:40:37.047625,whitecoin,Whitecoin,xwc,Recently Added,0.01127282,727278,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T07:41:56.114752,venice-token,Venice Token,vvv,Top gainer,32.36,125143658.0,20.31527,DO NOTHING,https://www.coingecko.com/en/coins/venice-token
2026-09-21T08:42:15.555934,near,NEAR Protocol,near,Top gainer,4.25,2166009649.0,23.7451,DO NOTHING,https://www.coingecko.com/en/coins/near
2026-09-21T08:43:30.494835,namecoin,Namecoin,nmc,Recently Added,1.092,726.92,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T08:43:44.927805,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T09:44:34.351935,near,NEAR Protocol,near,Top gainer,4.27,2178499925.0,22.9063,DO NOTHING,https://www.coingecko.com/en/coins/near
2026-09-21T09:46:04.412907,namecoin,Namecoin,nmc,Recently Added,1.086,717.26,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T09:46:18.730968,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T10:26:58.897456,bitway,Bitway,btw,Top gainer,0.776376,24540950.0,25.5346,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T10:27:13.095007,venice-token,Venice Token,vvv,Top gainer,34.24,158383877.0,24.23941,DO NOTHING,https://www.coingecko.com/en/coins/venice-token
2026-09-21T10:28:26.920467,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T10:28:41.211716,whitecoin,Whitecoin,xwc,Recently Added,0.01189452,790796,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T10:34:20.449486,bitway,Bitway,btw,Top gainer,0.788587,25421822.0,26.8169,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T10:35:50.802900,namecoin,Namecoin,nmc,Recently Added,1.095,723.73,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T10:36:04.903222,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T10:38:23.588464,bitway,Bitway,btw,Top gainer,0.786311,25401811.0,26.7916,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T10:39:53.198920,namecoin,Namecoin,nmc,Recently Added,1.1,1902.92,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T10:40:07.533283,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T10:40:21.874774,whitecoin,Whitecoin,xwc,Recently Added,0.0125066,832562,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T11:40:41.052661,bitway,Bitway,btw,Top gainer,0.844896,23308298.0,34.39631,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T11:42:10.993438,namecoin,Namecoin,nmc,Recently Added,0.904953,18462.11,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T11:42:25.396513,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T12:43:14.815707,sui,Sui,sui,Top gainer,0.999417,1799147119.0,23.16404,DO NOTHING,https://www.coingecko.com/en/coins/sui
2026-09-21T12:44:44.728136,namecoin,Namecoin,nmc,Recently Added,1.019,26183,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T12:44:58.982023,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T12:45:13.256115,whitecoin,Whitecoin,xwc,Recently Added,0.01295572,841643,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T13:42:26.037842,sui,Sui,sui,Top gainer,1.03,1911845138.0,25.57539,DO NOTHING,https://www.coingecko.com/en/coins/sui
2026-09-21T13:43:40.221465,namecoin,Namecoin,nmc,Recently Added,1.026,26452,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T13:43:42.097592,render-token,Render,render,Top gainer,1.78,148986498.0,17.19598,DO NOTHING,https://www.coingecko.com/en/coins/render-token
2026-09-21T13:46:47.368683,sui,Sui,sui,Top gainer,1.028,1906913474.0,25.44202,DO NOTHING,https://www.coingecko.com/en/coins/sui
2026-09-21T13:47:01.825323,bitway,Bitway,btw,Top gainer,0.865439,25059773.0,20.02647,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T15:03:52.796079,sui,Sui,sui,Top gainer,1.04,2105109044.0,26.53658,DO NOTHING,https://www.coingecko.com/en/coins/sui
2026-09-21T15:04:06.947742,render-token,Render,render,Top gainer,1.82,164356559.0,18.52564,DO NOTHING,https://www.coingecko.com/en/coins/render-token
2026-09-21T15:05:21.198294,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T15:05:35.550155,whitecoin,Whitecoin,xwc,Recently Added,0.01346418,906196,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T16:06:54.335333,render-token,Render,render,Top gainer,1.82,174589054.0,18.57927,DO NOTHING,https://www.coingecko.com/en/coins/render-token
2026-09-21T17:07:13.556912,bitway,Bitway,btw,Top gainer,0.913785,29757713.0,27.34417,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T17:08:43.529688,namecoin,Namecoin,nmc,Recently Added,1.035,26766,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T17:08:57.980479,primecoin,Primecoin,xpm,Recently Added,0.03408888,1.023,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T17:09:12.315760,whitecoin,Whitecoin,xwc,Recently Added,0.0138854,872062,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T17:44:45.466727,pepe,Pepe,pepe,Top gainer,4.99e-06,774680599.0,26.17594,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-21T17:46:15.304920,namecoin,Namecoin,nmc,Recently Added,1.037,26787,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T18:47:34.346476,bitway,Bitway,btw,Top gainer,0.918929,30145692.0,27.00984,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T18:48:48.474231,namecoin,Namecoin,nmc,Recently Added,1.039,26834,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T18:49:02.811904,primecoin,Primecoin,xpm,Recently Added,0.03410302,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T18:49:17.108338,whitecoin,Whitecoin,xwc,Recently Added,0.01382913,844273,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T19:50:36.761638,dogecoin,Dogecoin,doge,Top gainer,0.097658,2103129057.0,11.82406,DO NOTHING,https://www.coingecko.com/en/coins/dogecoin
2026-09-21T19:50:51.147364,namecoin,Namecoin,nmc,Recently Added,1.039,26769,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T19:51:05.449106,primecoin,Primecoin,xpm,Recently Added,0.03409905,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T20:51:55.028041,bitway,Bitway,btw,Top gainer,0.953482,32964578.0,29.68116,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T20:52:09.282902,pepe,Pepe,pepe,Top gainer,4.94e-06,956702283.0,23.85722,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-21T20:53:39.235965,primecoin,Primecoin,xpm,Recently Added,0.03409926,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T20:53:53.606878,whitecoin,Whitecoin,xwc,Recently Added,0.0138777,777781,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-21T21:54:13.861658,bitway,Bitway,btw,Top gainer,0.95844,32921371.0,29.67951,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T21:55:28.754817,namecoin,Namecoin,nmc,Recently Added,1.054,27193,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T21:55:43.210261,primecoin,Primecoin,xpm,Recently Added,0.03409735,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T22:21:24.078439,bittensor,Bittensor,tao,Top gainer,311.36,569969833.0,17.71052,DO NOTHING,https://www.coingecko.com/en/coins/bittensor
2026-09-21T22:28:39.392357,bitway,Bitway,btw,Top gainer,0.965939,33833175.0,30.09827,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T22:30:09.273764,namecoin,Namecoin,nmc,Recently Added,1.11,29195,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-21T22:30:23.709069,primecoin,Primecoin,xpm,Recently Added,0.03409574,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T23:31:13.413198,pepe,Pepe,pepe,Top gainer,4.79e-06,1021575117.0,21.56303,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-21T23:33:05.745842,pepe,Pepe,pepe,Top gainer,4.8e-06,1022358767.0,21.26531,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-21T23:33:19.904537,bitway,Bitway,btw,Top gainer,0.897586,37498847.0,18.23024,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-21T23:34:34.177161,primecoin,Primecoin,xpm,Recently Added,0.03409588,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-21T23:34:48.505421,whitecoin,Whitecoin,xwc,Recently Added,0.01428327,759294,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T00:10:20.549172,pepe,Pepe,pepe,Top gainer,4.86e-06,1054727538.0,22.13914,DO NOTHING,https://www.coingecko.com/en/coins/pepe
